rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1514460477815011661,,869,,1514460477,813378791,"""base_link""",,0,1,19.1332579,72.9179951,-5.95349911011,"[0.5775999855041505, 0.0, 0.0, 0.0, 0.5775999855041505, 0.0, 0.0, 0.0, 2.310399942016602]",1
1514460478314480284,,870,,1514460478,312719851,"""base_link""",,0,1,19.1332579,72.9179952,-5.89349959851,"[0.5775999855041505, 0.0, 0.0, 0.0, 0.5775999855041505, 0.0, 0.0, 0.0, 2.310399942016602]",1
1514460478817812882,,871,,1514460478,816369651,"""base_link""",,0,1,19.1332579,72.9179955,-5.84350106371,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460479325264841,,872,,1514460479,323749657,"""base_link""",,0,1,19.1332579,72.9179957,-5.82350204051,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460479816824091,,873,,1514460479,814985911,"""base_link""",,0,1,19.1332578,72.9179962,-5.82350488781,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460480320203806,,874,,1514460480,318478734,"""base_link""",,0,1,19.1332579,72.9179963,-5.81350497092,"[0.5775999855041505, 0.0, 0.0, 0.0, 0.5775999855041505, 0.0, 0.0, 0.0, 2.310399942016602]",1
1514460480821377938,,875,,1514460480,817843699,"""base_link""",,0,1,19.1332579,72.9179966,-5.83350643613,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460481319218237,,876,,1514460481,317281750,"""base_link""",,0,1,19.1332579,72.9179969,-5.87350790133,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460481817938005,,877,,1514460481,816655974,"""base_link""",,0,1,19.1332579,72.9179974,-5.92351034335,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460482321711183,,878,,1514460482,320200743,"""base_link""",,0,1,19.1332578,72.9179976,-6.01351172544,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460482821171457,,879,,1514460482,819637439,"""base_link""",,0,1,19.133258,72.9179978,-6.12351189167,"[0.5775999855041505, 0.0, 0.0, 0.0, 0.5775999855041505, 0.0, 0.0, 0.0, 2.310399942016602]",1
1514460483320727932,,880,,1514460483,319025606,"""base_link""",,0,1,19.133258,72.917998,-6.21351286847,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460483823981185,,881,,1514460483,822425467,"""base_link""",,0,1,19.133258,72.9179985,-6.32351531049,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460484323865162,,882,,1514460484,321918666,"""base_link""",,0,1,19.133258,72.9179986,-6.38351579889,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460484823173438,,883,,1514460484,821678519,"""base_link""",,0,1,19.133258,72.9179991,-6.49351824091,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460485327755344,,884,,1514460485,324831116,"""base_link""",,0,1,19.133258,72.9179997,-6.58352117133,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460485826180383,,885,,1514460485,824641694,"""base_link""",,0,1,19.1332579,72.9180001,-6.65352353024,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460486325351808,,886,,1514460486,323848010,"""base_link""",,0,1,19.133258,72.9180006,-6.66352556697,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460486829079951,,887,,1514460486,827185229,"""base_link""",,0,1,19.1332581,72.9180009,-6.7135266269,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460487328652376,,888,,1514460487,326588909,"""base_link""",,0,1,19.1332584,72.9180009,-6.76352541103,"[0.6241000339031224, 0.0, 0.0, 0.0, 0.6241000339031224, 0.0, 0.0, 0.0, 2.4964001356124896]",1
1514460487828232350,,889,,1514460487,826515352,"""base_link""",,0,1,19.1332587,72.9180005,-6.83352224154,"[2.560000076293946, 0.0, 0.0, 0.0, 2.560000076293946, 0.0, 0.0, 0.0, 10.240000305175784]",1
1514460488330886397,,890,,1514460488,329423801,"""base_link""",,0,1,19.1332592,72.9180002,-6.84351874988,"[2.5281001061439525, 0.0, 0.0, 0.0, 2.5281001061439525, 0.0, 0.0, 0.0, 10.11240042457581]",1
