rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1.51446E+18,,974,,1514458217,612663104,"""base_link""",,0,1,19.1312096,72.9183319,9.106537262,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,975,,1514458218,111646656,"""base_link""",,0,1,19.1312103,72.9183324,9.386537671,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,976,,1514458218,611429767,"""base_link""",,0,1,19.1312107,72.9183325,9.506538811,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,977,,1514458219,114560964,"""base_link""",,0,1,19.1312113,72.9183328,9.726539788,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,978,,1514458219,614137913,"""base_link""",,0,1,19.1312116,72.9183328,9.846541009,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,979,,1514458220,113942134,"""base_link""",,0,1,19.1312122,72.918333,10.06654247,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,980,,1514458220,612965498,"""base_link""",,0,1,19.1312126,72.918333,10.1765441,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,981,,1514458221,116548200,"""base_link""",,0,1,19.1312133,72.9183336,10.33654402,"[1.1235998786926302, 0.0, 0.0, 0.0, 1.1235998786926302, 0.0, 0.0, 0.0, 4.494399514770521]",1
1.51446E+18,,982,,1514458221,615895699,"""base_link""",,0,1,19.1312136,72.9183339,10.44654378,"[2.044899849987033, 0.0, 0.0, 0.0, 2.044899849987033, 0.0, 0.0, 0.0, 8.179599399948131]",1
1.51446E+18,,983,,1514458222,119518753,"""base_link""",,0,1,19.131214,72.9183342,10.59654394,"[2.044899849987033, 0.0, 0.0, 0.0, 2.044899849987033, 0.0, 0.0, 0.0, 8.179599399948131]",1
1.51446E+18,,984,,1514458222,618919148,"""base_link""",,0,1,19.1312143,72.9183347,10.72654272,"[2.044899849987033, 0.0, 0.0, 0.0, 2.044899849987033, 0.0, 0.0, 0.0, 8.179599399948131]",1
1.51446E+18,,985,,1514458223,118273507,"""base_link""",,0,1,19.1312147,72.9183354,10.87654093,"[2.044899849987033, 0.0, 0.0, 0.0, 2.044899849987033, 0.0, 0.0, 0.0, 8.179599399948131]",1
1.51446E+18,,986,,1514458223,605891527,"""base_link""",,0,1,19.1312149,72.9183357,10.98654028,"[2.044899849987033, 0.0, 0.0, 0.0, 2.044899849987033, 0.0, 0.0, 0.0, 8.179599399948131]",1
1.51446E+18,,987,,1514458224,121257526,"""base_link""",,0,1,19.1312146,72.9183356,10.89653955,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,988,,1514458224,608682216,"""base_link""",,0,1,19.1312141,72.9183357,10.72653703,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,989,,1514458225,119897041,"""base_link""",,0,1,19.1312136,72.9183356,10.54653548,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,990,,1514458225,623537820,"""base_link""",,0,1,19.1312131,72.9183358,10.42653247,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,991,,1514458226,122964854,"""base_link""",,0,1,19.1312125,72.9183361,10.24652856,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,992,,1514458226,622385883,"""base_link""",,0,1,19.131212,72.9183364,10.11652506,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,993,,1514458227,125851838,"""base_link""",,0,1,19.1312113,72.9183362,9.966523191,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,994,,1514458227,625560198,"""base_link""",,0,1,19.1312111,72.9183362,9.896522377,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,995,,1514458228,128695705,"""base_link""",,0,1,19.1312099,72.9183362,9.586517493,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,996,,1514458228,611942559,"""base_link""",,0,1,19.1312092,72.9183364,9.436513668,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
1.51446E+18,,997,,1514458229,131647769,"""base_link""",,0,1,19.1312085,72.9183368,9.286508866,"[1.1449001122474698, 0.0, 0.0, 0.0, 1.1449001122474698, 0.0, 0.0, 0.0, 4.579600448989879]",1
