rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1514188192580534552,,1018,,1514188192,578917508,"""base_link""",,0,1,19.1308821,72.9182102,-14.8542022239,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188193063480364,,1019,,1514188193,61832153,"""base_link""",,0,1,19.130883,72.9182097,-14.9641961181,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188193583676077,,1020,,1514188193,581742165,"""base_link""",,0,1,19.1308836,72.9182096,-15.1541931862,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188194082824796,,1021,,1514188194,81407440,"""base_link""",,0,1,19.1308825,72.9182095,-15.1741971788,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188194582257868,,1022,,1514188194,580664489,"""base_link""",,0,1,19.1308855,72.9182069,-15.5441722717,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188195085822981,,1023,,1514188195,84096073,"""base_link""",,0,1,19.1308863,72.9182064,-15.6141665733,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188195585208031,,1024,,1514188195,583609353,"""base_link""",,0,1,19.1308876,72.918205,-15.7741544465,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188196085129836,,1025,,1514188196,83336442,"""base_link""",,0,1,19.1308882,72.9182046,-15.7941500507,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188196612483922,,1026,,1514188196,611075916,"""base_link""",,0,1,19.1308889,72.918204,-15.8041442716,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188197112320732,,1027,,1514188197,110832085,"""base_link""",,0,1,19.1308896,72.9182033,-15.8641380045,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188197611037737,,1028,,1514188197,610222628,"""base_link""",,0,1,19.1308904,72.9182028,-15.8641323061,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188198111366143,,1029,,1514188198,109590960,"""base_link""",,0,1,19.1308909,72.9182022,-15.8941273417,"[4.452099557304393, 0.0, 0.0, 0.0, 4.452099557304393, 0.0, 0.0, 0.0, 17.808398229217573]",1
1514188198614423027,,1030,,1514188198,612915416,"""base_link""",,0,1,19.1308919,72.9182021,-15.8341227805,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188199113811254,,1031,,1514188199,112475874,"""base_link""",,0,1,19.1308924,72.918202,-15.814120256,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188199612527024,,1032,,1514188199,611757057,"""base_link""",,0,1,19.130893,72.9182017,-15.8241163482,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188200116861897,,1033,,1514188200,115199589,"""base_link""",,0,1,19.1308935,72.9182017,-15.7841143116,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188200615032620,,1034,,1514188200,614536921,"""base_link""",,0,1,19.1308943,72.9182011,-15.7641081252,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188201116232133,,1035,,1514188201,114578385,"""base_link""",,0,1,19.130895,72.9182008,-15.7341038101,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188201574176144,,1036,,1514188201,572605762,"""base_link""",,0,1,19.130896,72.9182003,-15.7140972971,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188202073955994,,1037,,1514188202,72127160,"""base_link""",,0,1,19.1308966,72.9181999,-15.7140929013,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188202596454196,,1038,,1514188202,595921860,"""base_link""",,0,1,19.1308977,72.9181997,-15.634087445,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188203117952456,,1039,,1514188203,116407601,"""base_link""",,0,1,19.1308983,72.9181995,-15.6140840252,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
1514188203621225326,,1040,,1514188203,619568743,"""base_link""",,0,1,19.1308991,72.9181992,-15.5740793028,"[4.494399514770521, 0.0, 0.0, 0.0, 4.494399514770521, 0.0, 0.0, 0.0, 17.977598059082084]",1
