rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1514187834016991947,,303,,1514187834,15843968,"""base_link""",,-1,1,19.1311945,72.9186306,59.9450173972,"[667.7056078857422, 0.0, 0.0, 0.0, 667.7056078857422, 0.0, 0.0, 0.0, 2670.822431542969]",1
1514187834517609640,,304,,1514187834,515703044,"""base_link""",,-1,1,19.1311935,72.9186303,59.7750147929,"[667.1888960586548, 0.0, 0.0, 0.0, 667.1888960586548, 0.0, 0.0, 0.0, 2668.755584234619]",1
1514187835016457851,,305,,1514187835,14856917,"""base_link""",,-1,1,19.131192,72.9186291,59.475014549,"[666.1560724319461, 0.0, 0.0, 0.0, 666.1560724319461, 0.0, 0.0, 0.0, 2664.6242897277843]",1
1514187835524228933,,306,,1514187835,522789384,"""base_link""",,-1,1,19.131191,72.9186287,59.2550124329,"[665.6399606323248, 0.0, 0.0, 0.0, 665.6399606323248, 0.0, 0.0, 0.0, 2662.559842529299]",1
1514187836018010100,,307,,1514187836,17573284,"""base_link""",,-1,1,19.1311898,72.9186288,59.0250070612,"[665.1241472229012, 0.0, 0.0, 0.0, 665.1241472229012, 0.0, 0.0, 0.0, 2660.496588891605]",1
1514187836522649135,,308,,1514187836,521240256,"""base_link""",,-1,1,19.1311891,72.9186296,58.9550003057,"[664.6084354034429, 0.0, 0.0, 0.0, 664.6084354034429, 0.0, 0.0, 0.0, 2658.4337416137714]",1
1514187837017975080,,309,,1514187837,16545173,"""base_link""",,-1,1,19.1311875,72.9186291,58.6249962362,"[663.5776117919922, 0.0, 0.0, 0.0, 663.5776117919922, 0.0, 0.0, 0.0, 2654.310447167969]",1
1514187837520863032,,310,,1514187837,519914565,"""base_link""",,-1,1,19.1311863,72.9186282,58.294995748,"[663.0625, 0.0, 0.0, 0.0, 663.0625, 0.0, 0.0, 0.0, 2652.25]",1
1514187838021057798,,311,,1514187838,19629995,"""base_link""",,-1,1,19.1311848,72.9186268,57.8749964807,"[662.5475882171631, 0.0, 0.0, 0.0, 662.5475882171631, 0.0, 0.0, 0.0, 2650.1903528686526]",1
1514187838524796717,,312,,1514187838,523114835,"""base_link""",,-1,1,19.1311841,72.9186262,57.6249965621,"[662.0328764434817, 0.0, 0.0, 0.0, 662.0328764434817, 0.0, 0.0, 0.0, 2648.1315057739266]",1
1514187839023689616,,313,,1514187839,22454652,"""base_link""",,-1,1,19.1311831,72.9186261,57.3749929809,"[661.0040529235848, 0.0, 0.0, 0.0, 661.0040529235848, 0.0, 0.0, 0.0, 2644.0162116943393]",1
1514187839523964472,,314,,1514187839,522032989,"""base_link""",,-1,1,19.1311824,72.9186267,57.2549872021,"[660.4900392150885, 0.0, 0.0, 0.0, 660.4900392150885, 0.0, 0.0, 0.0, 2641.960156860354]",1
1514187840022673340,,315,,1514187840,21312117,"""base_link""",,-1,1,19.1311813,72.9186263,57.024984679,"[659.4624156738282, 0.0, 0.0, 0.0, 659.4624156738282, 0.0, 0.0, 0.0, 2637.849662695313]",1
1514187840525742323,,316,,1514187840,524727691,"""base_link""",,-1,1,19.1311803,72.9186253,56.7549854929,"[659.4624156738282, 0.0, 0.0, 0.0, 659.4624156738282, 0.0, 0.0, 0.0, 2637.849662695313]",1
