rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1.51E+18,,294,,1514460189,705601469,"""base_link""",,0,1,19.1319748,72.9179627,-17.94854847,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,295,,1514460190,204796399,"""base_link""",,0,1,19.1319747,72.9179632,-17.89855132,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,296,,1514460190,708232857,"""base_link""",,0,1,19.1319745,72.9179636,-17.81855408,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,297,,1514460191,207779695,"""base_link""",,0,1,19.1319744,72.9179639,-17.78855595,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,298,,1514460191,707059248,"""base_link""",,0,1,19.1319744,72.9179641,-17.72855693,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,299,,1514460192,206158586,"""base_link""",,0,1,19.1319744,72.9179643,-17.64855791,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,300,,1514460192,709921011,"""base_link""",,0,1,19.1319745,72.9179642,-17.59855701,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,301,,1514460193,209493723,"""base_link""",,0,1,19.1319745,72.9179644,-17.58855799,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,302,,1514460193,712746394,"""base_link""",,0,1,19.1319746,72.9179643,-17.52855709,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,303,,1514460194,212388477,"""base_link""",,0,1,19.1319747,72.9179644,-17.53855718,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,304,,1514460194,712001384,"""base_link""",,0,1,19.131975,72.9179647,-17.50855742,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,305,,1514460195,211122822,"""base_link""",,0,1,19.131975,72.9179649,-17.4985584,"[0.7569000082969666, 0.0, 0.0, 0.0, 0.7569000082969666, 0.0, 0.0, 0.0, 3.0276000331878663]",1
1.51E+18,,306,,1514460195,714503561,"""base_link""",,0,1,19.131975,72.917965,-17.43855888,"[0.7569000082969666, 0.0, 0.0, 0.0, 0.7569000082969666, 0.0, 0.0, 0.0, 3.0276000331878663]",1
1.51E+18,,307,,1514460196,213688649,"""base_link""",,0,1,19.131975,72.9179651,-17.42855937,"[0.792099974536896, 0.0, 0.0, 0.0, 0.792099974536896, 0.0, 0.0, 0.0, 3.168399898147584]",1
1.51E+18,,308,,1514460196,713445034,"""base_link""",,0,1,19.131975,72.9179654,-17.43856084,"[0.792099974536896, 0.0, 0.0, 0.0, 0.792099974536896, 0.0, 0.0, 0.0, 3.168399898147584]",1
1.51E+18,,309,,1514460197,212521476,"""base_link""",,0,1,19.131975,72.9179655,-17.46856133,"[0.9024999773502351, 0.0, 0.0, 0.0, 0.9024999773502351, 0.0, 0.0, 0.0, 3.6099999094009405]",1
1.51E+18,,310,,1514460197,716193677,"""base_link""",,0,1,19.1319749,72.9179657,-17.50856271,"[0.9024999773502351, 0.0, 0.0, 0.0, 0.9024999773502351, 0.0, 0.0, 0.0, 3.6099999094009405]",1
1.51E+18,,311,,1514460198,215462486,"""base_link""",,0,1,19.1319748,72.9179659,-17.55856409,"[0.9024999773502351, 0.0, 0.0, 0.0, 0.9024999773502351, 0.0, 0.0, 0.0, 3.6099999094009405]",1
1.51E+18,,312,,1514460198,719023132,"""base_link""",,0,1,19.1319747,72.9179661,-17.60856547,"[0.9024999773502351, 0.0, 0.0, 0.0, 0.9024999773502351, 0.0, 0.0, 0.0, 3.6099999094009405]",1
1.51E+18,,313,,1514460199,218643528,"""base_link""",,0,1,19.1319747,72.9179661,-17.64856547,"[0.9024999773502351, 0.0, 0.0, 0.0, 0.9024999773502351, 0.0, 0.0, 0.0, 3.6099999094009405]",1
1.51E+18,,314,,1514460199,718343454,"""base_link""",,0,1,19.1319746,72.9179663,-17.71856686,"[0.792099974536896, 0.0, 0.0, 0.0, 0.792099974536896, 0.0, 0.0, 0.0, 3.168399898147584]",1
1.51E+18,,315,,1514460200,217199591,"""base_link""",,0,1,19.1319746,72.9179663,-17.75856686,"[0.792099974536896, 0.0, 0.0, 0.0, 0.792099974536896, 0.0, 0.0, 0.0, 3.168399898147584]",1
1.51E+18,,316,,1514460200,720769079,"""base_link""",,0,1,19.1319745,72.9179665,-17.79856824,"[0.792099974536896, 0.0, 0.0, 0.0, 0.792099974536896, 0.0, 0.0, 0.0, 3.168399898147584]",1
1.51E+18,,317,,1514460201,220001692,"""base_link""",,0,1,19.1319745,72.9179666,-17.83856873,"[0.792099974536896, 0.0, 0.0, 0.0, 0.792099974536896, 0.0, 0.0, 0.0, 3.168399898147584]",1
1.51E+18,,318,,1514460201,723856119,"""base_link""",,0,1,19.1319743,72.9179667,-17.85857003,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,319,,1514460202,223569197,"""base_link""",,0,1,19.1319741,72.9179667,-17.87857084,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,320,,1514460202,722520744,"""base_link""",,0,1,19.1319738,72.917967,-17.91857352,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,321,,1514460203,221930658,"""base_link""",,0,1,19.1319735,72.9179673,-17.97857621,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,322,,1514460203,725554370,"""base_link""",,0,1,19.131973,72.9179679,-18.06858117,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,323,,1514460204,224695619,"""base_link""",,0,1,19.1319727,72.9179682,-18.12858385,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,324,,1514460204,724094918,"""base_link""",,0,1,19.1319721,72.9179691,-18.28859068,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,325,,1514460205,224079605,"""base_link""",,0,1,19.1319718,72.9179695,-18.33859385,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,326,,1514460205,727002667,"""base_link""",,0,1,19.1319713,72.9179707,-18.44860174,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,327,,1514460206,226986365,"""base_link""",,0,1,19.1319711,72.9179714,-18.52860597,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,328,,1514460206,730085313,"""base_link""",,0,1,19.1319705,72.9179723,-18.7086128,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,329,,1514460207,229446460,"""base_link""",,0,1,19.1319702,72.9179729,-18.80861695,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,330,,1514460207,728793094,"""base_link""",,0,1,19.1319695,72.9179733,-18.99862175,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,331,,1514460208,228120866,"""base_link""",,0,1,19.1319692,72.9179741,-19.05862687,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,332,,1514460208,731656997,"""base_link""",,0,1,19.1319687,72.9179751,-19.16863378,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,333,,1514460209,231140417,"""base_link""",,0,1,19.1319682,72.9179758,-19.25863923,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
1.51E+18,,334,,1514460209,734736062,"""base_link""",,0,1,19.1319675,72.9179766,-19.36864598,"[0.6400000190734865, 0.0, 0.0, 0.0, 0.6400000190734865, 0.0, 0.0, 0.0, 2.560000076293946]",1
